,phi_0,phi_1,phi_2,phi_3,phi_4,phi_5,phi_6,phi_7,phi_8,phi_9,phi_10,phi_11,phi_12,phi_13,phi_14,phi_15,phi_16,phi_17,phi_18,phi_19,phi_20,phi_21,phi_22,phi_23,phi_24,phi_25,phi_26,phi_27,phi_28,phi_29,energy
0,1.0,0.20679428,0.047658168,0.016032707,0.004927278,0.00018928641,0.004928158,0.0007565216,0.010698458,0.00037968496,0.0005523171,0.00012732443,0.00050939317,3.9143346e-05,0.00012737184,3.9103663e-05,7.822179e-05,6.0049674e-06,1.9997694e-06,3.9118884e-05,1.9999936e-06,0.0016585207,0.00025489088,0.00025497805,3.9252587e-05,3.016076e-06,3.926409e-05,1.204521e-05,0.0005538593,3.033804e-06,-40.48322
1,1.0,0.20485288,0.0471944,0.015727952,0.0048341146,0.00018561416,0.0048337937,0.00074049813,0.010508798,0.00037508667,0.0005363725,0.00012371664,0.00049484766,3.8023594e-05,0.00012370695,3.7923946e-05,7.584364e-05,5.810513e-06,1.9302286e-06,3.792557e-05,1.9315407e-06,0.001612799,0.00024800125,0.00024795515,3.8427996e-05,2.9494358e-06,3.8409602e-05,1.1741031e-05,0.00053995854,3.0115234e-06,-40.48188
2,1.0,0.20210412,0.04653004,0.015310021,0.0047045946,0.00018025389,0.0046993187,0.00071829796,0.010226034,0.00036794116,0.0005152059,0.00011886107,0.00047491578,3.6430054e-05,0.00011859908,3.633091e-05,7.257961e-05,5.5421788e-06,1.8370176e-06,3.6260455e-05,1.8395173e-06,0.0015486007,0.00023818004,0.00023763772,3.7233498e-05,2.8450422e-06,3.7128928e-05,1.13084725e-05,0.0005181228,2.966803e-06,-40.480698
3,1.0,0.19996612,0.046053637,0.014993184,0.0046082474,0.00017606156,0.0046009193,0.0007026573,0.010000079,0.00036349983,0.00049957185,0.0001152655,0.00046032498,3.5206347e-05,0.00011490018,3.51804e-05,7.025074e-05,5.3451186e-06,1.7730221e-06,3.5076508e-05,1.7754336e-06,0.001499413,0.00023063725,0.00022990275,3.640867e-05,2.763157e-06,3.627898e-05,1.1024318e-05,0.00050026446,2.9530127e-06,-40.480026
4,1.0,0.19964188,0.046050675,0.014945685,0.0045971912,0.00017525833,0.004596452,0.0007025134,0.009965512,0.00036512123,0.00049725466,0.00011472863,0.00045884063,3.4988905e-05,0.00011468962,3.5067063e-05,7.012947e-05,5.3210865e-06,1.7729327e-06,3.5054563e-05,1.7741088e-06,0.001492021,0.000229494,0.00022942455,3.6451263e-05,2.7496787e-06,3.6442227e-05,1.1067917e-05,0.000497512,2.9964824e-06,-40.479866
5,1.0,0.20131011,0.046518818,0.015191715,0.0046776296,0.00017828456,0.0046870788,0.000717915,0.010142332,0.00037160123,0.0005093486,0.00011754888,0.00047113976,3.5890487e-05,0.00011801198,3.6058485e-05,7.226839e-05,5.4828415e-06,1.8366982e-06,3.6196685e-05,1.8368227e-06,0.0015302004,0.0002354166,0.00023639268,3.7321955e-05,2.8107456e-06,3.7485093e-05,1.1410314e-05,0.0005115536,3.0653819e-06,-40.48026
6,1.0,0.2040094,0.047187097,0.015599806,0.004807657,0.00018362388,0.004818954,0.0007404137,0.010420224,0.00037854695,0.0005299093,0.0001224016,0.0004907456,3.7461e-05,0.00012296237,3.7674814e-05,7.553004e-05,5.7516945e-06,1.9312804e-06,3.7846505e-05,1.9311692e-06,0.0015927793,0.00024525844,0.00024644166,3.8518716e-05,2.9129835e-06,3.870842e-05,1.1847234e-05,0.0005330443,3.1023135e-06,-40.481346
7,1.0,0.20635474,0.0477105,0.01596542,0.0049210545,0.00018856947,0.0049242335,0.00075838785,0.010651436,0.00038237724,0.0005488906,0.00012687246,0.0005078136,3.8912203e-05,0.00012703218,3.909847e-05,7.825038e-05,5.992475e-06,2.0081052e-06,3.914808e-05,2.0081677e-06,0.0016478684,0.0002539244,0.00025426093,3.942645e-05,3.0042686e-06,3.9478906e-05,1.2149293e-05,0.0005501058,3.089848e-06,-40.48279
8,1.0,0.20734918,0.047855042,0.016122367,0.0049619237,0.00019060363,0.00496078,0.0007633208,0.010748949,0.0003822562,0.00055714184,0.00012861904,0.0005143578,3.9521507e-05,0.0001285597,3.9577644e-05,7.913705e-05,6.080108e-06,2.0290563e-06,3.9559272e-05,2.0291905e-06,0.001671534,0.00025725493,0.00025713647,3.963922e-05,3.0412368e-06,3.962124e-05,1.2193794e-05,0.00055725174,3.0578447e-06,-40.48359
9,1.0,0.20657611,0.04753813,0.0159976,0.004907352,0.00018862131,0.0049128905,0.0007522959,0.010678489,0.00037803952,0.0005504353,0.00012660424,0.00050699717,3.8964656e-05,0.0001268946,3.8807364e-05,7.7704404e-05,5.9618487e-06,1.9817865e-06,3.889459e-05,1.9816746e-06,0.0016534162,0.00025353604,0.00025409937,3.900254e-05,3.0048561e-06,3.9091392e-05,1.19486585e-05,0.00055250444,3.0177778e-06,-40.48321
10,1.0,0.20423117,0.046841256,0.015632214,0.0047770725,0.00018348146,0.0047893724,0.00072875986,0.010445943,0.0003696206,0.00053145934,0.00012172138,0.00048814982,3.7472633e-05,0.00012236135,3.71111e-05,7.442052e-05,5.6874264e-06,1.883725e-06,3.7303867e-05,1.8835646e-06,0.0015982072,0.00024403451,0.0002452666,3.7648726e-05,2.9070757e-06,3.7839323e-05,1.1459301e-05,0.00053518004,2.9471162e-06,-40.482216
11,1.0,0.20131099,0.046055984,0.015191286,0.0046314183,0.00017768072,0.0046401573,0.0007030692,0.010143544,0.00035965382,0.0005092851,0.00011638774,0.00046642617,3.576908e-05,0.000116835705,3.531544e-05,7.0767885e-05,5.390861e-06,1.7799697e-06,3.5452234e-05,1.7800999e-06,0.0015303176,0.00023315378,0.00023401709,3.6136676e-05,2.792399e-06,3.626559e-05,1.0918615e-05,0.0005116892,2.8531965e-06,-40.48132
12,1.0,0.19933191,0.04559671,0.014899217,0.0045447014,0.00017411757,0.004544178,0.00068851555,0.009934777,0.00035379385,0.00049493246,0.000113239024,0.00045290196,3.4707187e-05,0.000113214286,3.431525e-05,6.8619825e-05,5.2198307e-06,1.7232901e-06,3.4308032e-05,1.7229164e-06,0.0014850919,0.00022652402,0.00022646916,3.5265934e-05,2.7193578e-06,3.5256482e-05,1.0615761e-05,0.0004952263,2.7967194e-06,-40.48069
13,1.0,0.19943091,0.045753844,0.014912693,0.0045649353,0.00017464934,0.0045597954,0.0006937973,0.009947304,0.000356521,0.0004955387,0.00011384678,0.0004548771,3.4830475e-05,0.00011358915,3.4632845e-05,6.9183945e-05,5.26241e-06,1.745813e-06,3.454784e-05,1.7435842e-06,0.0014874357,0.00022781857,0.00022730882,3.558323e-05,2.7284684e-06,3.5518075e-05,1.0750879e-05,0.0004963642,2.8328589e-06,-40.48027
14,1.0,0.20157383,0.046490964,0.0152282445,0.0046874937,0.00017924172,0.004683868,0.0007177941,0.0101755215,0.00036733795,0.0005110246,0.00011809132,0.00047198407,3.613044e-05,0.00011790038,3.6203164e-05,7.235039e-05,5.5118676e-06,1.8430399e-06,3.613496e-05,1.838859e-06,0.0015365416,0.00023670937,0.00023636043,3.703893e-05,2.8212526e-06,3.7006786e-05,1.1301509e-05,0.00051457784,2.9551334e-06,-40.480236
15,1.0,0.20458382,0.04745257,0.015685646,0.0048555653,0.00018591665,0.0048524626,0.00074950105,0.01048325,0.00038091082,0.0005341824,0.00012413833,0.00049621554,3.8035538e-05,0.00012397034,3.835887e-05,7.6675045e-05,5.8635137e-06,1.9725833e-06,3.8301878e-05,1.9681966e-06,0.0016064825,0.00024887786,0.00024857928,3.8980717e-05,2.9587084e-06,3.8947474e-05,1.20163795e-05,0.00053822005,3.1001102e-06,-40.48094
16,1.0,0.20700553,0.048175067,0.016066272,0.0049884384,0.00019154465,0.004984067,0.00077352737,0.010718746,0.00039069302,0.0005540986,0.00012911312,0.00051599566,3.96508e-05,0.00012888495,4.0065017e-05,8.00655e-05,6.150238e-06,2.0710595e-06,3.9993924e-05,2.068566e-06,0.0016635112,0.00025841244,0.00025796387,4.0472012e-05,3.0774384e-06,4.0403604e-05,1.2545381e-05,0.0005553293,3.1988432e-06,-40.482136
17,1.0,0.20787169,0.048314378,0.016203595,0.005021433,0.0001932578,0.0050217584,0.00077785365,0.01080345,0.0003920562,0.0005613508,0.00013046896,0.0005219112,4.0172825e-05,0.00013048646,4.0421575e-05,8.084569e-05,6.221411e-06,2.0867722e-06,4.04265e-05,2.0863456e-06,0.0016842165,0.00026096462,0.00026099733,4.0745734e-05,3.1157197e-06,4.0751613e-05,1.2619342e-05,0.00056151487,3.2068892e-06,-40.48284
18,1.0,0.2067885,0.047756907,0.016029231,0.0049332776,0.0001898531,0.004942301,0.0007589458,0.01070302,0.00038312425,0.0005519997,0.00012734666,0.00051033986,3.9259437e-05,0.00012781998,3.9164548e-05,7.847088e-05,6.0249586e-06,2.0064504e-06,3.9305833e-05,2.0064972e-06,0.0016586613,0.00025511178,0.00025603134,3.953867e-05,3.0418385e-06,3.9687016e-05,1.2156143e-05,0.0005546001,3.0988474e-06,-40.48268
19,1.0,0.20403203,0.046693,0.015600612,0.004758417,0.00018262389,0.0047684507,0.00072421046,0.010427846,0.00036656766,0.00052978925,0.0001211431,0.00048563097,3.7261125e-05,0.00012166534,3.6861526e-05,7.38834e-05,5.64662e-06,1.8648363e-06,3.7017224e-05,1.8646667e-06,0.001593657,0.00024295237,0.00024395503,3.7317197e-05,2.880637e-06,3.7474336e-05,1.1333816e-05,0.0005339576,2.9016887e-06,-40.482212
20,1.0,0.20078114,0.045612082,0.015111321,0.004577832,0.00017491476,0.0045802137,0.0006900721,0.010090423,0.0003504884,0.0005052647,0.00011481336,0.00045950882,3.5119585e-05,0.000114936614,3.4618788e-05,6.927687e-05,5.2685764e-06,1.7301376e-06,3.4657794e-05,1.7302195e-06,0.0015182742,0.00023000673,0.00023023847,3.51704e-05,2.70965e-06,3.520106e-05,1.0557402e-05,0.0005076924,2.719454e-06,-40.481846
21,1.0,0.19870387,0.0450724,0.014805732,0.0044789636,0.00017034485,0.0044770967,0.00067343924,0.009871764,0.00034395303,0.0004902943,0.00011126794,0.00044488662,3.384818e-05,0.000111175315,3.3467084e-05,6.69069e-05,5.065372e-06,1.6661577e-06,3.3441e-05,1.6664668e-06,0.0014710734,0.00022256491,0.00022237918,3.418838e-05,2.612479e-06,3.415642e-05,1.0224901e-05,0.00049048435,2.6654075e-06,-40.48147
22,1.0,0.19894058,0.045373593,0.0148395095,0.0045106844,0.00017105154,0.004515964,0.0006828204,0.009898333,0.00035101897,0.00049189903,0.00011208979,0.00044888255,3.402909e-05,0.000112349524,3.3921086e-05,6.7922745e-05,5.12681e-06,1.7028347e-06,3.399685e-05,1.702864e-06,0.0014764837,0.00022429609,0.00022482683,3.487195e-05,2.6344135e-06,3.4959965e-05,1.0511299e-05,0.00049269636,2.7812796e-06,-40.480976
23,1.0,0.20135769,0.046384502,0.015196321,0.0046618814,0.00017691776,0.004677995,0.00071468955,0.010152279,0.0003683074,0.00050945533,0.00011707847,0.00046992095,3.562375e-05,0.00011787434,3.5854508e-05,7.1959534e-05,5.437716e-06,1.8285276e-06,3.6094207e-05,1.8281124e-06,0.0015315302,0.00023462776,0.00023628067,3.6946753e-05,2.7685262e-06,3.7214766e-05,1.130517e-05,0.0005127088,3.0100566e-06,-40.480675
24,1.0,0.20469269,0.047626138,0.015704188,0.0048668194,0.00018562157,0.004881903,0.0007549647,0.010490721,0.00038707646,0.00053522206,0.00012427455,0.00049862463,3.7995378e-05,0.00012503067,3.8513943e-05,7.727524e-05,5.879573e-06,1.9917145e-06,3.8746577e-05,1.9913016e-06,0.0016088665,0.0002490286,0.00025060392,3.9489307e-05,2.9608652e-06,3.9742416e-05,1.2247856e-05,0.0005385074,3.2262358e-06,-40.481003
25,1.0,0.20743352,0.048546854,0.016133938,0.0050342595,0.00019340511,0.0050359853,0.0007854919,0.01076079,0.00039900313,0.0005576621,0.00013049875,0.00052216864,4.0118703e-05,0.00013058455,4.0718118e-05,8.1473976e-05,6.258705e-06,2.1176552e-06,4.0745257e-05,2.1182111e-06,0.0016737332,0.00026110804,0.00026129445,4.1368545e-05,3.1305046e-06,4.1398078e-05,1.2908153e-05,0.00055841525,3.3316894e-06,-40.481728
26,1.0,0.20850176,0.04877063,0.016300963,0.0050874176,0.0001965836,0.0050813444,0.00079252274,0.0108710565,0.00040036163,0.0005663655,0.00013265896,0.0005300062,4.0988027e-05,0.00013234309,4.136086e-05,8.2620645e-05,6.385714e-06,2.144668e-06,4.1260875e-05,2.1464202e-06,0.0016996835,0.0002654115,0.00026477675,4.1786156e-05,3.2017915e-06,4.168995e-05,1.300714e-05,0.0005669501,3.3169567e-06,-40.48203
27,1.0,0.2073732,0.0481817,0.01611831,0.0049959943,0.00019336355,0.0049955994,0.0007719832,0.010767024,0.00039078292,0.00055651885,0.00012943982,0.0005177403,4.0098417e-05,0.00012942748,4.002919e-05,8.004324e-05,6.1807273e-06,2.0562522e-06,4.001621e-05,2.0577886e-06,0.0016729492,0.00025941536,0.00025935817,4.0515464e-05,3.1358577e-06,4.052243e-05,1.2491884e-05,0.0005598431,3.2008415e-06,-40.481804
28,1.0,0.20432916,0.046971306,0.015645975,0.0047955373,0.00018508747,0.0048020706,0.00073179527,0.010458456,0.00037253814,0.00053209753,0.00012231352,0.0004899394,3.781877e-05,0.00012265895,3.7334e-05,7.476507e-05,5.737563e-06,1.8917107e-06,3.7428043e-05,1.8921444e-06,0.0016006363,0.0002453017,0.00024594567,3.8000813e-05,2.9562373e-06,3.8119593e-05,1.1546689e-05,0.0005363313,2.9956766e-06,-40.48168
29,1.0,0.20071147,0.045641743,0.015102118,0.0045778826,0.0001756811,0.0045829387,0.00068974984,0.010080859,0.00035230687,0.00050486944,0.00011475405,0.0004595211,3.526121e-05,0.00011501184,3.4572982e-05,6.922134e-05,5.2726273e-06,1.727317e-06,3.4646382e-05,1.7272677e-06,0.0015165599,0.00022980437,0.0002303036,3.5314017e-05,2.745764e-06,3.5398014e-05,1.0572378e-05,0.00050678424,2.761757e-06,-40.481853
30,1.0,0.19834906,0.044798367,0.014753277,0.0044428334,0.00016939995,0.0044428804,0.00066449714,0.009835794,0.0003390995,0.00048770962,0.000110152745,0.00044061488,3.360032e-05,0.0001101551,3.2950367e-05,6.590121e-05,4.9898213e-06,1.6333112e-06,3.295081e-05,1.6333178e-06,0.0014631697,0.00022031147,0.00022031603,3.362941e-05,2.5990198e-06,3.3630655e-05,9.9888575e-06,0.00048775072,2.6032262e-06,-40.481956
31,1.0,0.1984258,0.044829637,0.0147609655,0.0044483645,0.00016883004,0.004446992,0.0006665475,0.009850867,0.0003389413,0.00048790846,0.00011032213,0.00044115438,3.3500237e-05,0.00011025221,3.3076834e-05,6.613053e-05,4.99379e-06,1.6446185e-06,3.305286e-05,1.6443809e-06,0.001465231,0.00022087166,0.00022073914,3.363413e-05,2.5747995e-06,3.3620567e-05,1.0026503e-05,0.0004894352,2.5933118e-06,-40.481762
32,1.0,0.20079106,0.045725342,0.015108281,0.004591247,0.00017420866,0.004589993,0.00069516513,0.010100489,0.00035205926,0.00050490367,0.00011517385,0.0004605556,3.497954e-05,0.00011510186,3.490802e-05,6.979331e-05,5.282695e-06,1.7579906e-06,3.488162e-05,1.7567301e-06,0.0015188965,0.0002309781,0.0002308702,3.534745e-05,2.6830555e-06,3.5342902e-05,1.06771095e-05,0.00050919125,2.7378649e-06,-40.481537
33,1.0,0.20421693,0.04711256,0.015629899,0.0048131426,0.00018351551,0.00480804,0.0007394586,0.010444757,0.0003736453,0.0005313575,0.00012286163,0.00049091026,3.7476973e-05,0.00012259268,3.779272e-05,7.550914e-05,5.757153e-06,1.934659e-06,3.77081e-05,1.9320514e-06,0.0015978175,0.00024629157,0.0002457876,3.818792e-05,2.888733e-06,3.8116774e-05,1.1723357e-05,0.0005351786,2.991298e-06,-40.481632
34,1.0,0.20724648,0.048431363,0.01610468,0.0050224476,0.00019295442,0.005014782,0.00078183296,0.010741746,0.0003960221,0.00055613625,0.0001301949,0.00051998085,3.9989125e-05,0.00012979582,4.056841e-05,8.1018174e-05,6.2297936e-06,2.1048238e-06,4.0445557e-05,2.102072e-06,0.0016692295,0.00026051397,0.00025972343,4.1099862e-05,3.1152522e-06,4.0974315e-05,1.2784967e-05,0.0005569596,3.2796684e-06,-40.481762
35,1.0,0.20872396,0.049119342,0.016335968,0.0051256036,0.00019812069,0.00512678,0.00080328505,0.0108937565,0.00040989826,0.00056820293,0.00013370295,0.0005349418,4.1352534e-05,0.00013376724,4.1909614e-05,8.3827836e-05,6.474731e-06,2.1873543e-06,4.192739e-05,2.1860567e-06,0.0017050996,0.00026748853,0.00026760562,4.276668e-05,3.2568269e-06,4.278891e-05,1.3387139e-05,0.0005686876,3.489964e-06,-40.481377
36,1.0,0.2079252,0.04880439,0.016205242,0.005066498,0.00019613013,0.0050811647,0.00079144235,0.010822406,0.0004067236,0.00056107854,0.00013142604,0.0005272612,4.0780396e-05,0.00013219974,4.102897e-05,8.227365e-05,6.345639e-06,2.1315911e-06,4.125819e-05,2.1315911e-06,0.0016862422,0.00026333943,0.0002648415,4.215539e-05,3.2263733e-06,4.2412696e-05,1.3145037e-05,0.00056400953,3.4784866e-06,-40.480824
37,1.0,0.20499459,0.047562536,0.0157499,0.0048669404,0.00018774645,0.004883122,0.0007504072,0.010522982,0.00038588748,0.0005375054,0.0001244286,0.0004994084,3.8487007e-05,0.00012526818,3.8336282e-05,7.691055e-05,5.9004833e-06,1.9621891e-06,3.858261e-05,1.962424e-06,0.0016161285,0.0002494309,0.00025106882,3.9413902e-05,3.029214e-06,3.9690894e-05,1.2116463e-05,0.00054102513,3.2081102e-06,-40.480896
38,1.0,0.20127639,0.04598805,0.015188745,0.004625139,0.0001771655,0.0046311696,0.0007010781,0.010134696,0.00035841356,0.00050929724,0.00011626258,0.00046567043,3.565923e-05,0.00011656776,3.5234047e-05,7.055384e-05,5.375497e-06,1.7699011e-06,3.532258e-05,1.7699393e-06,0.0015292442,0.00023273577,0.00023333913,3.6019952e-05,2.7719977e-06,3.6120236e-05,1.0870699e-05,0.00051063026,2.8400434e-06,-40.48155
39,1.0,0.19865005,0.044850394,0.014798131,0.0044548297,0.00016923645,0.004454703,0.00066713913,0.00986558,0.0003388067,0.0004899375,0.00011062019,0.00044246786,3.3618828e-05,0.000110613946,3.313273e-05,6.6263616e-05,5.0114636e-06,1.6443281e-06,3.3130873e-05,1.6443045e-06,0.0014698367,0.00022124388,0.00022123127,3.365296e-05,2.5788577e-06,3.365101e-05,1.0032629e-05,0.0004899613,2.5841282e-06,-40.482105
40,1.0,0.19832987,0.044639677,0.01474628,0.004423756,0.00016698186,0.004429625,0.0006617841,0.009842174,0.00033516888,0.00048716133,0.000109568165,0.0004388452,3.311749e-05,0.00010985583,3.2770266e-05,6.562497e-05,4.9341443e-06,1.6283484e-06,3.285632e-05,1.6284023e-06,0.0014631439,0.00021938143,0.00021997004,3.3192053e-05,2.5198715e-06,3.3281947e-05,9.903288e-06,0.0004888532,2.5386707e-06,-40.482243
41,1.0,0.20025025,0.045375504,0.015028474,0.004535665,0.0001709904,0.0045507913,0.0006849732,0.010043216,0.0003470091,0.0005009815,0.00011328043,0.00045461638,3.424087e-05,0.00011402776,3.417947e-05,6.858241e-05,5.153623e-06,1.7197963e-06,3.4404173e-05,1.719655e-06,0.0015065114,0.00022709079,0.0002286252,3.4625857e-05,2.6051525e-06,3.4862805e-05,1.04554065e-05,0.00050464517,2.685154e-06,-40.48227
42,1.0,0.20339984,0.046697542,0.015508198,0.0047422326,0.00017977845,0.00475604,0.0007265251,0.010355097,0.00036805344,0.000525319,0.00012035053,0.0004827966,3.6566908e-05,0.0001210476,3.683649e-05,7.38905e-05,5.5923224e-06,1.8831655e-06,3.7048096e-05,1.8827128e-06,0.0015784078,0.00024107166,0.00024248593,3.7320224e-05,2.8028894e-06,3.7541788e-05,1.1444658e-05,0.0005278173,2.9396433e-06,-40.48241
43,1.0,0.20652251,0.04806905,0.015993848,0.0049625463,0.0001901626,0.0049647945,0.0007701457,0.01066385,0.0003900169,0.0005504819,0.0001280768,0.0005125393,3.9272858e-05,0.00012819299,3.974392e-05,7.9528654e-05,6.0930142e-06,2.0561029e-06,3.9779843e-05,2.056547e-06,0.001651644,0.0002561846,0.00025641653,4.025553e-05,3.0479207e-06,4.029174e-05,1.2496195e-05,0.0005506811,3.2036257e-06,-40.482216
44,1.0,0.20842674,0.048944198,0.016287984,0.00510376,0.00019778723,0.0050975196,0.0007975485,0.010865739,0.00040486304,0.0005656224,0.00013302837,0.0005314694,4.122415e-05,0.00013270453,4.161143e-05,8.311195e-05,6.4367564e-06,2.1622689e-06,4.150707e-05,2.164876e-06,0.0016979843,0.00026623392,0.00026558092,4.2240474e-05,3.2437808e-06,4.2143773e-05,1.3180423e-05,0.0005667262,3.3914928e-06,-40.481274
45,1.0,0.20815839,0.048922606,0.016239373,0.005094904,0.00019877213,0.005088747,0.0007949935,0.010851169,0.0004058901,0.0005627352,0.00013256558,0.00052965194,4.1376086e-05,0.00013225492,4.1429274e-05,8.2737744e-05,6.4347914e-06,2.1444507e-06,4.131756e-05,2.148237e-06,0.0016921563,0.00026576396,0.0002651035,4.2283602e-05,3.2896594e-06,4.2205793e-05,1.3145505e-05,0.00056660554,3.4220373e-06,-40.480244
46,1.0,0.2056418,0.047977597,0.015848845,0.0049352194,0.00019239074,0.00493098,0.0007628014,0.0105908625,0.0003914655,0.00054254744,0.00012683346,0.00050693034,3.956358e-05,0.00012662569,3.925831e-05,7.8429715e-05,6.078761e-06,2.0096059e-06,3.9175815e-05,2.0126e-06,0.0016315427,0.00025429018,0.00025383395,4.0270046e-05,3.1516843e-06,4.0231636e-05,1.2373237e-05,0.0005463814,3.256655e-06,-40.480114
47,1.0,0.20210999,0.04655778,0.015315297,0.0047067287,0.00018201166,0.004703064,0.0007175961,0.010217856,0.00036841145,0.0005157016,0.000118931435,0.0004753664,3.6786376e-05,0.0001187484,3.6290774e-05,7.25162e-05,5.5689766e-06,1.8318829e-06,3.6226375e-05,1.833282e-06,0.0015482699,0.00023804765,0.00023767303,3.7250713e-05,2.9050823e-06,3.7208887e-05,1.127624e-05,0.00051686086,2.9710889e-06,-40.48083
48,1.0,0.19939344,0.045329157,0.014908816,0.004519372,0.00017268474,0.004518965,0.000680784,0.009940111,0.00034779502,0.0004954311,0.000112644455,0.00045053588,3.4432203e-05,0.00011262372,3.393838e-05,6.7872585e-05,5.15312e-06,1.6950494e-06,3.3932887e-05,1.6953186e-06,0.0014864272,0.0002253083,0.00022526857,3.4677756e-05,2.6745336e-06,3.4670302e-05,1.038202e-05,0.0004955652,2.7087042e-06,-40.48164
49,1.0,0.19868381,0.044784628,0.014797708,0.0044463254,0.00016812985,0.0044516553,0.00066595507,0.009879842,0.00033749314,0.00048965175,0.00011032126,0.00044180575,3.3404678e-05,0.000110582834,3.3037664e-05,6.615714e-05,4.9794844e-06,1.6447389e-06,3.3119686e-05,1.6447381e-06,0.0014711099,0.00022096469,0.00022150038,3.348988e-05,2.5501488e-06,3.3564545e-05,9.99715e-06,0.00049185485,2.5672005e-06,-40.482212
50,1.0,0.200003,0.045070723,0.014990695,0.0045040413,0.00016968034,0.0045102383,0.000676073,0.010019809,0.00033986336,0.0004990589,0.00011245446,0.00045042898,3.3936576e-05,0.00011275801,3.3758006e-05,6.7607216e-05,5.08236e-06,1.6877178e-06,3.3851407e-05,1.6877799e-06,0.001501007,0.00022548385,0.00022611619,3.394058e-05,2.5652553e-06,3.403311e-05,1.0179884e-05,0.00050298485,2.5727477e-06,-40.48277
51,1.0,0.20260115,0.046045527,0.015386697,0.0046647135,0.00017656699,0.004664163,0.0007066234,0.010273833,0.00035380968,0.0005191579,0.00011809604,0.00047232732,3.5772675e-05,0.00011806522,3.5795252e-05,7.158135e-05,5.4184347e-06,1.8071073e-06,3.5786114e-05,1.807003e-06,0.001559889,0.00023655692,0.00023650713,3.5844663e-05,2.7116853e-06,3.5837584e-05,1.0857649e-05,0.0005216008,2.722019e-06,-40.48326
52,1.0,0.20550175,0.047368623,0.015835738,0.004869579,0.00018620731,0.004864756,0.0007476596,0.010559494,0.00037605263,0.00054231845,0.00012514369,0.00050007773,3.8265927e-05,0.00012489567,3.8449158e-05,7.6822515e-05,5.876261e-06,1.966217e-06,3.8373684e-05,1.9659656e-06,0.0016273165,0.0002503419,0.00024984678,3.867849e-05,2.9441228e-06,3.8600985e-05,1.18665375e-05,0.00054267794,3.002435e-06,-40.482986
53,1.0,0.20760037,0.04852837,0.016158978,0.0050356667,0.00019450005,0.0050388407,0.00078335754,0.010779958,0.00039928747,0.0005589102,0.00013060846,0.0005227807,4.0378283e-05,0.00013077968,4.063318e-05,8.130932e-05,6.2687145e-06,2.1027165e-06,4.0682815e-05,2.1026856e-06,0.0016778791,0.00026140868,0.0002617251,4.1418734e-05,3.170056e-06,4.1473493e-05,1.2861428e-05,0.0005600442,3.3452857e-06,-40.481644
54,1.0,0.20784763,0.04896882,0.016193021,0.0050813025,0.00019731463,0.005096751,0.00079574523,0.010814592,0.0004118258,0.00056043675,0.00013174825,0.00052863965,4.1011375e-05,0.00013256526,4.1231862e-05,8.2689075e-05,6.390846e-06,2.144165e-06,4.147282e-05,2.1443745e-06,0.0016843706,0.00026400038,0.00026557746,4.2661217e-05,3.271418e-06,4.29358e-05,1.3319396e-05,0.00056341675,3.575812e-06,-40.480152
55,1.0,0.20599279,0.048435844,0.015906567,0.0049807136,0.00019321278,0.004996721,0.00077717425,0.0106198955,0.000405257,0.0005457004,0.00012799073,0.0005136351,3.9800438e-05,0.00012882214,3.9906157e-05,8.00366e-05,6.1711e-06,2.0636899e-06,4.0149545e-05,2.0634286e-06,0.001639537,0.00025637454,0.00025800907,4.1595707e-05,3.1873242e-06,4.1884297e-05,1.2919533e-05,0.00054808485,3.522107e-06,-40.47968
56,1.0,0.20303747,0.047224578,0.015458205,0.004791591,0.00018464906,0.004796768,0.0007386629,0.010307805,0.00038353686,0.0005230397,0.000121536155,0.00048667227,3.7490678e-05,0.00012179876,3.7458125e-05,7.498432e-05,5.7469097e-06,1.912199e-06,3.7533802e-05,1.9107995e-06,0.0015694759,0.00024312791,0.0002436538,3.8889604e-05,2.9730643e-06,3.8982747e-05,1.1920228e-05,0.00052339473,3.219074e-06,-40.480232
57,1.0,0.20055953,0.04597111,0.015082796,0.0046111667,0.00017596241,0.0046087774,0.0007009151,0.010058531,0.0003595879,0.0005040835,0.0001156225,0.00046224767,3.5290937e-05,0.00011550272,3.5158726e-05,7.0290276e-05,5.3423964e-06,1.7718711e-06,3.5126202e-05,1.7700361e-06,0.001512748,0.00023132074,0.00023108108,3.608179e-05,2.746791e-06,3.603699e-05,1.09113325e-05,0.0005045862,2.872531e-06,-40.481075
58,1.0,0.19959405,0.04521593,0.014932076,0.0045124036,0.00017061585,0.0045124274,0.000679512,0.009973631,0.00034422468,0.0004962623,0.00011253121,0.00045010974,3.4053908e-05,0.00011252677,3.3903012e-05,6.781476e-05,5.1140555e-06,1.696988e-06,3.3908775e-05,1.6960365e-06,0.0014915669,0.00022547675,0.00022549028,3.435784e-05,2.600499e-06,3.434736e-05,1.0317581e-05,0.00049911055,2.6463595e-06,-40.48189
59,1.0,0.20024514,0.045179952,0.015027773,0.004521033,0.00017018561,0.004526033,0.00067974493,0.010042572,0.000341367,0.0005009475,0.00011303882,0.0004526337,3.4078843e-05,0.000113281516,3.39911e-05,6.805641e-05,5.1159645e-06,1.7027542e-06,3.4068107e-05,1.7027311e-06,0.0015063961,0.00022660362,0.00022711932,3.414259e-05,2.573013e-06,3.4214492e-05,1.0262461e-05,0.0005045802,2.5874713e-06,-40.48283
